Summary Results Report,,,,,,,,,OFFICIAL RESULTS
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,,,,CACHE COUNTY
AMA,,,,,,,,,
STATISTICS,,,,,,,,,
,TOTAL,Mail,Provisional,,,,,,
Contest Totals,216,,,173,,,43,,
Summary Results Report,,,,,,OFFICIAL RESULTS,,,
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,CACHE COUNTY,,,
LOG08,,,,,,,,,
JUDGE RICHMOND COURT MATTHEW C. FUNK,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
YES,124,,77.99%,102,,,22,,
NO,35,,22.01%,27,,,8,,
Total Votes Cast,159,,100.00%,129,,,30,,
Contest Totals,216,,,173,,,43,,
CONSTITUTIONAL AMENDMENT A,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
FOR,156,,80.83%,127,,,29,,
AGAINST,37,,19.17%,28,,,9,,
Total Votes Cast,193,,100.00%,155,,,38,,
Contest Totals,216,,,173,,,43,,
CONSTITUTIONAL AMENDMENT B,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
FOR,65,,33.51%,53,,,12,,
AGAINST,129,,66.49%,104,,,25,,
Total Votes Cast,194,,100.00%,157,,,37,,
Contest Totals,216,,,173,,,43,,
Summary Results Report,,,,,,OFFICIAL RESULTS,,,
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,CACHE COUNTY,,,
LOG08,,,,,,,,,
CONSTITUTIONAL AMENDMENT C,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
FOR,141,,73.44%,112,,,29,,
AGAINST,51,,26.56%,44,,,7,,
Total Votes Cast,192,,100.00%,156,,,36,,
Contest Totals,216,,,173,,,43,,
NONBINDING OPINION QUESTION #1,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
FOR,94,,45.63%,76,,,18,,
AGAINST,112,,54.37%,91,,,21,,
Total Votes Cast,206,,100.00%,167,,,39,,
Contest Totals,216,,,173,,,43,,
PROPOSITION #2,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
FOR,131,,61.50%,97,,,34,,
AGAINST,82,,38.50%,74,,,8,,
Total Votes Cast,213,,100.00%,171,,,42,,
Contest Totals,216,,,173,,,43,,
Summary Results Report,,,,,,OFFICIAL RESULTS,,,
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,CACHE COUNTY,,,
LOG08,,,,,,,,,
PROPOSITION #3,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
FOR,142,,68.27%,108,,,34,,
AGAINST,66,,31.73%,58,,,8,,
Total Votes Cast,208,,100.00%,166,,,42,,
Contest Totals,216,,,173,,,43,,
PROPOSITION #4,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
FOR,121,,61.73%,94,,,27,,
AGAINST,75,,38.27%,64,,,11,,
Total Votes Cast,196,,100.00%,158,,,38,,
Contest Totals,216,,,173,,,43,,
Summary Results Report,,,,,,,,,OFFICIAL RESULTS
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,,,,CACHE COUNTY
LOG09,,,,,,,,,
STATISTICS,,,,,,,,,
,TOTAL,Mail,Provisional,,,,,,
Registered Voters,427,,,,,,,,
Ballots Cast,329,294,35,,,,,,
Voter Turnout,77.05%,,,,,,,,
STRAIGHT PARTY,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
CONSTITUTION,4,3.88%,4,0,,,,,
DEMOCRATIC,41,39.81%,31,10,,,,,
GREEN,4,3.88%,4,0,,,,,
INDEPENDENT AMERICAN,8,7.77%,6,2,,,,,
LIBERTARIAN,1,0.97%,1,0,,,,,
REPUBLICAN,43,41.75%,36,7,,,,,
UNITED UTAH,2,1.94%,1,1,,,,,
Total Votes Cast,103,100.00%,83,20,,,,,
Contest Totals,329,,294,35,,,,,
U.S. SENATE,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
TIM AALDERS (CON),9,2.79%,9,0,,,,,
CRAIG R. BOWDEN (LIB),9,2.79%,8,1,,,,,
REED C. MCCANDLESS (IAP),9,2.79%,9,0,,,,,
JENNY WILSON (DEM),151,46.75%,132,19,,,,,
MITT ROMNEY (REP),145,44.89%,130,15,,,,,
WRITE-IN,0,0.00%,0,0,,,,,
Total Votes Cast,323,100.00%,288,35,,,,,
Contest Totals,329,,294,35,,,,,
Summary Results Report,,,,,,OFFICIAL RESULTS,,,
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,CACHE COUNTY,,,
LOG09,,,,,,,,,
U.S. REPRESENTATIVE DISTRICT #1,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
LEE CASTILLO (DEM),127,40.45%,112,15,,,,,
ROB BISHOP (REP),109,34.71%,99,10,,,,,
ERIC ELIASON (UUP),60,19.11%,53,7,,,,,
ADAM DAVIS (GRN),18,5.73%,15,3,,,,,
Total Votes Cast,314,100.00%,279,35,,,,,
Contest Totals,329,,294,35,,,,,
STATE REPRESENTATIVE DISTRICT #4,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
JOSH BRUNDAGE (DEM),161,52.96%,141,20,,,,,
DAN N. JOHNSON (REP),143,47.04%,130,13,,,,,
Total Votes Cast,304,100.00%,271,33,,,,,
Contest Totals,329,,294,35,,,,,
STATE BOARD OF EDUCATION DISTRICT #1,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
JENNIE L. EARL,140,58.33%,118,22,,,,,
TERRYL WARNER,100,41.67%,98,2,,,,,
Total Votes Cast,240,100.00%,216,24,,,,,
Contest Totals,329,,294,35,,,,,
Summary Results Report,,,,,,OFFICIAL RESULTS,,,
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,CACHE COUNTY,,,
LOG09,,,,,,,,,
CACHE COUNTY EXECUTIVE/SURVEYOR,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
CRAIG W. BUTTARS (REP),202,100.00%,178,24,,,,,
Total Votes Cast,202,100.00%,178,24,,,,,
Contest Totals,329,,294,35,,,,,
CACHE COUNTY ATTORNEY,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
JAMES M. SWINK (REP),206,100.00%,181,25,,,,,
Total Votes Cast,206,100.00%,181,25,,,,,
Contest Totals,329,,294,35,,,,,
CACHE COUNTY CLERK,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
JILL N. ZOLLINGER (REP),214,100.00%,190,24,,,,,
Total Votes Cast,214,100.00%,190,24,,,,,
Contest Totals,329,,294,35,,,,,
CACHE COUNTY SHERIFF,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
D. CHAD JENSEN (REP),211,100.00%,189,22,,,,,
Total Votes Cast,211,100.00%,189,22,,,,,
Contest Totals,329,,294,35,,,,,
Summary Results Report,,,,,,OFFICIAL RESULTS,,,
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,CACHE COUNTY,,,
LOG09,,,,,,,,,
CACHE WATER BOARD AT-LARGE,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
KIRT LINDLEY,90,41.47%,79,11,,,,,
BRETT ROPER,127,58.53%,113,14,,,,,
Total Votes Cast,217,100.00%,192,25,,,,,
Contest Totals,329,,294,35,,,,,
JUSTICE OF UTAH SUPREME COURT CONSTANDINOS (DENO) HIMONAS,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
YES,208,,80.31%,190,,,18,,
NO,51,,19.69%,41,,,10,,
Total Votes Cast,259,,100.00%,231,,,28,,
Contest Totals,329,,,294,,,35,,
JUDGE OF THE COURT OF APPEALS MARY KATE A. TOOMEY,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
YES,209,,82.61%,189,,,20,,
NO,44,,17.39%,38,,,6,,
Total Votes Cast,253,,100.00%,227,,,26,,
Contest Totals,329,,,294,,,35,,
Summary Results Report,,,,,,OFFICIAL RESULTS,,,
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,CACHE COUNTY,,,
LOG09,,,,,,,,,
JUDGE OF THE JUVENILE COURT OF THE FIRST DISTRICT ANGELA F. FONNESBECK,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
YES,215,,83.66%,194,,,21,,
NO,42,,16.34%,36,,,6,,
Total Votes Cast,257,,100.00%,230,,,27,,
Contest Totals,329,,,294,,,35,,
JUDGE OF THE FIRST DISTRICT KEVIN K. ALLEN,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
YES,203,,79.61%,185,,,18,,
NO,52,,20.39%,42,,,10,,
Total Votes Cast,255,,100.00%,227,,,28,,
Contest Totals,329,,,294,,,35,,
JUDGE OF THE FIRST DISTRICT BRANDON J. MAYNARD,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
YES,190,,76.61%,176,,,14,,
NO,58,,23.39%,46,,,12,,
Total Votes Cast,248,,100.00%,222,,,26,,
Contest Totals,329,,,294,,,35,,
Summary Results Report,,,,,,OFFICIAL RESULTS,,,
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,CACHE COUNTY,,,
LOG09,,,,,,,,,
JUDGE RICHMOND COURT MATTHEW C. FUNK,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
YES,191,,78.60%,173,,,18,,
NO,52,,21.40%,44,,,8,,
Total Votes Cast,243,,100.00%,217,,,26,,
Contest Totals,329,,,294,,,35,,
CONSTITUTIONAL AMENDMENT A,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
FOR,228,,76.25%,201,,,27,,
AGAINST,71,,23.75%,65,,,6,,
Total Votes Cast,299,,100.00%,266,,,33,,
Contest Totals,329,,,294,,,35,,
CONSTITUTIONAL AMENDMENT B,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
FOR,77,,25.67%,65,,,12,,
AGAINST,223,,74.33%,204,,,19,,
Total Votes Cast,300,,100.00%,269,,,31,,
Contest Totals,329,,,294,,,35,,
Summary Results Report,,,,,,OFFICIAL RESULTS,,,
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,CACHE COUNTY,,,
LOG09,,,,,,,,,
CONSTITUTIONAL AMENDMENT C,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
FOR,174,,58.39%,151,,,23,,
AGAINST,124,,41.61%,115,,,9,,
Total Votes Cast,298,,100.00%,266,,,32,,
Contest Totals,329,,,294,,,35,,
NONBINDING OPINION QUESTION #1,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
FOR,138,,43.40%,120,,,18,,
AGAINST,180,,56.60%,163,,,17,,
Total Votes Cast,318,,100.00%,283,,,35,,
Contest Totals,329,,,294,,,35,,
PROPOSITION #2,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
FOR,195,,60.56%,169,,,26,,
AGAINST,127,,39.44%,118,,,9,,
Total Votes Cast,322,,100.00%,287,,,35,,
Contest Totals,329,,,294,,,35,,
Summary Results Report,,,,,,OFFICIAL RESULTS,,,
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,CACHE COUNTY,,,
LOG09,,,,,,,,,
PROPOSITION #3,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
FOR,190,,61.09%,165,,,25,,
AGAINST,121,,38.91%,114,,,7,,
Total Votes Cast,311,,100.00%,279,,,32,,
Contest Totals,329,,,294,,,35,,
PROPOSITION #4,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
FOR,149,,50.00%,130,,,19,,
AGAINST,149,,50.00%,137,,,12,,
Total Votes Cast,298,,100.00%,267,,,31,,
Contest Totals,329,,,294,,,35,,
Summary Results Report,,,,,,,,,OFFICIAL RESULTS
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,,,,CACHE COUNTY
LOG10,,,,,,,,,
STATISTICS,,,,,,,,,
,TOTAL,Mail,Provisional,,,,,,
Registered Voters,351,,,,,,,,
Ballots Cast,275,229,46,,,,,,
Voter Turnout,78.35%,,,,,,,,
STRAIGHT PARTY,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
CONSTITUTION,1,1.06%,1,0,,,,,
DEMOCRATIC,33,35.11%,24,9,,,,,
GREEN,0,0.00%,0,0,,,,,
INDEPENDENT AMERICAN,13,13.83%,8,5,,,,,
LIBERTARIAN,2,2.13%,1,1,,,,,
REPUBLICAN,44,46.81%,37,7,,,,,
UNITED UTAH,1,1.06%,1,0,,,,,
Total Votes Cast,94,100.00%,72,22,,,,,
Contest Totals,275,,229,46,,,,,
U.S. SENATE,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
TIM AALDERS (CON),3,1.11%,3,0,,,,,
CRAIG R. BOWDEN (LIB),9,3.32%,6,3,,,,,
REED C. MCCANDLESS (IAP),6,2.21%,6,0,,,,,
JENNY WILSON (DEM),115,42.44%,97,18,,,,,
MITT ROMNEY (REP),138,50.92%,113,25,,,,,
WRITE-IN,0,0.00%,0,0,,,,,
Total Votes Cast,271,100.00%,225,46,,,,,
Contest Totals,275,,229,46,,,,,
Summary Results Report,,,,,,OFFICIAL RESULTS,,,
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,CACHE COUNTY,,,
LOG10,,,,,,,,,
U.S. REPRESENTATIVE DISTRICT #1,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
LEE CASTILLO (DEM),102,38.20%,80,22,,,,,
ROB BISHOP (REP),116,43.45%,100,16,,,,,
ERIC ELIASON (UUP),44,16.48%,37,7,,,,,
ADAM DAVIS (GRN),5,1.87%,5,0,,,,,
Total Votes Cast,267,100.00%,222,45,,,,,
Contest Totals,275,,229,46,,,,,
STATE REPRESENTATIVE DISTRICT #4,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
JOSH BRUNDAGE (DEM),119,45.25%,96,23,,,,,
DAN N. JOHNSON (REP),144,54.75%,123,21,,,,,
Total Votes Cast,263,100.00%,219,44,,,,,
Contest Totals,275,,229,46,,,,,
STATE BOARD OF EDUCATION DISTRICT #1,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
JENNIE L. EARL,129,62.32%,102,27,,,,,
TERRYL WARNER,78,37.68%,66,12,,,,,
Total Votes Cast,207,100.00%,168,39,,,,,
Contest Totals,275,,229,46,,,,,
Summary Results Report,,,,,,OFFICIAL RESULTS,,,
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,CACHE COUNTY,,,
LOG10,,,,,,,,,
CACHE COUNTY EXECUTIVE/SURVEYOR,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
CRAIG W. BUTTARS (REP),187,100.00%,149,38,,,,,
Total Votes Cast,187,100.00%,149,38,,,,,
Contest Totals,275,,229,46,,,,,
CACHE COUNTY ATTORNEY,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
JAMES M. SWINK (REP),192,100.00%,153,39,,,,,
Total Votes Cast,192,100.00%,153,39,,,,,
Contest Totals,275,,229,46,,,,,
CACHE COUNTY CLERK,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
JILL N. ZOLLINGER (REP),202,100.00%,163,39,,,,,
Total Votes Cast,202,100.00%,163,39,,,,,
Contest Totals,275,,229,46,,,,,
CACHE COUNTY SHERIFF,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
D. CHAD JENSEN (REP),189,100.00%,150,39,,,,,
Total Votes Cast,189,100.00%,150,39,,,,,
Contest Totals,275,,229,46,,,,,
Summary Results Report,,,,,,OFFICIAL RESULTS,,,
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,CACHE COUNTY,,,
LOG10,,,,,,,,,
CACHE WATER BOARD AT-LARGE,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
KIRT LINDLEY,72,36.73%,61,11,,,,,
BRETT ROPER,124,63.27%,100,24,,,,,
Total Votes Cast,196,100.00%,161,35,,,,,
Contest Totals,275,,229,46,,,,,
JUSTICE OF UTAH SUPREME COURT CONSTANDINOS (DENO) HIMONAS,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
YES,176,,85.02%,145,,,31,,
NO,31,,14.98%,26,,,5,,
Total Votes Cast,207,,100.00%,171,,,36,,
Contest Totals,275,,,229,,,46,,
JUDGE OF THE COURT OF APPEALS MARY KATE A. TOOMEY,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
YES,182,,90.10%,149,,,33,,
NO,20,,9.90%,17,,,3,,
Total Votes Cast,202,,100.00%,166,,,36,,
Contest Totals,275,,,229,,,46,,
Summary Results Report,,,,,,OFFICIAL RESULTS,,,
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,CACHE COUNTY,,,
LOG10,,,,,,,,,
JUDGE OF THE JUVENILE COURT OF THE FIRST DISTRICT ANGELA F. FONNESBECK,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
YES,190,,92.23%,160,,,30,,
NO,16,,7.77%,11,,,5,,
Total Votes Cast,206,,100.00%,171,,,35,,
Contest Totals,275,,,229,,,46,,
JUDGE OF THE FIRST DISTRICT KEVIN K. ALLEN,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
YES,171,,83.82%,142,,,29,,
NO,33,,16.18%,27,,,6,,
Total Votes Cast,204,,100.00%,169,,,35,,
Contest Totals,275,,,229,,,46,,
JUDGE OF THE FIRST DISTRICT BRANDON J. MAYNARD,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
YES,164,,81.59%,135,,,29,,
NO,37,,18.41%,31,,,6,,
Total Votes Cast,201,,100.00%,166,,,35,,
Contest Totals,275,,,229,,,46,,
Summary Results Report,,,,,,OFFICIAL RESULTS,,,
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,CACHE COUNTY,,,
LOG10,,,,,,,,,
JUDGE RICHMOND COURT MATTHEW C. FUNK,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
YES,168,,85.71%,138,,,30,,
NO,28,,14.29%,23,,,5,,
Total Votes Cast,196,,100.00%,161,,,35,,
Contest Totals,275,,,229,,,46,,
CONSTITUTIONAL AMENDMENT A,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
FOR,205,,82.33%,164,,,41,,
AGAINST,44,,17.67%,42,,,2,,
Total Votes Cast,249,,100.00%,206,,,43,,
Contest Totals,275,,,229,,,46,,
CONSTITUTIONAL AMENDMENT B,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
FOR,83,,33.20%,66,,,17,,
AGAINST,167,,66.80%,142,,,25,,
Total Votes Cast,250,,100.00%,208,,,42,,
Contest Totals,275,,,229,,,46,,
Summary Results Report,,,,,,OFFICIAL RESULTS,,,
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,CACHE COUNTY,,,
LOG10,,,,,,,,,
CONSTITUTIONAL AMENDMENT C,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
FOR,174,,70.45%,142,,,32,,
AGAINST,73,,29.55%,63,,,10,,
Total Votes Cast,247,,100.00%,205,,,42,,
Contest Totals,275,,,229,,,46,,
NONBINDING OPINION QUESTION #1,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
FOR,140,,52.43%,122,,,18,,
AGAINST,127,,47.57%,100,,,27,,
Total Votes Cast,267,,100.00%,222,,,45,,
Contest Totals,275,,,229,,,46,,
PROPOSITION #2,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
FOR,151,,56.13%,120,,,31,,
AGAINST,118,,43.87%,103,,,15,,
Total Votes Cast,269,,100.00%,223,,,46,,
Contest Totals,275,,,229,,,46,,
Summary Results Report,,,,,,OFFICIAL RESULTS,,,
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,CACHE COUNTY,,,
LOG10,,,,,,,,,
PROPOSITION #3,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
FOR,164,,63.08%,137,,,27,,
AGAINST,96,,36.92%,78,,,18,,
Total Votes Cast,260,,100.00%,215,,,45,,
Contest Totals,275,,,229,,,46,,
PROPOSITION #4,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,,,Mail,,,Provisional,
FOR,161,,64.40%,132,,,29,,
AGAINST,89,,35.60%,74,,,15,,
Total Votes Cast,250,,100.00%,206,,,44,,
Contest Totals,275,,,229,,,46,,
Summary Results Report,,,,,,,,,OFFICIAL RESULTS
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,,,,CACHE COUNTY
LOG11,,,,,,,,,
STATISTICS,,,,,,,,,
,TOTAL,Mail,Provisional,,,,,,
Registered Voters,418,,,,,,,,
Ballots Cast,287,255,32,,,,,,
Voter Turnout,68.66%,,,,,,,,
STRAIGHT PARTY,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
CONSTITUTION,0,0.00%,0,0,,,,,
DEMOCRATIC,21,28.00%,17,4,,,,,
GREEN,1,1.33%,0,1,,,,,
INDEPENDENT AMERICAN,10,13.33%,8,2,,,,,
LIBERTARIAN,2,2.67%,2,0,,,,,
REPUBLICAN,40,53.33%,36,4,,,,,
UNITED UTAH,1,1.33%,0,1,,,,,
Total Votes Cast,75,100.00%,63,12,,,,,
Contest Totals,287,,255,32,,,,,
U.S. SENATE,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
TIM AALDERS (CON),12,4.26%,10,2,,,,,
CRAIG R. BOWDEN (LIB),7,2.48%,6,1,,,,,
REED C. MCCANDLESS (IAP),3,1.06%,3,0,,,,,
JENNY WILSON (DEM),103,36.52%,92,11,,,,,
MITT ROMNEY (REP),157,55.67%,140,17,,,,,
WRITE-IN,0,0.00%,0,0,,,,,
Total Votes Cast,282,100.00%,251,31,,,,,
Contest Totals,287,,255,32,,,,,
Summary Results Report,,,,,,OFFICIAL RESULTS,,,
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,CACHE COUNTY,,,
LOG11,,,,,,,,,
U.S. REPRESENTATIVE DISTRICT #1,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
LEE CASTILLO (DEM),76,27.24%,65,11,,,,,
ROB BISHOP (REP),123,44.09%,110,13,,,,,
ERIC ELIASON (UUP),73,26.16%,66,7,,,,,
ADAM DAVIS (GRN),7,2.51%,6,1,,,,,
Total Votes Cast,279,100.00%,247,32,,,,,
Contest Totals,287,,255,32,,,,,
STATE REPRESENTATIVE DISTRICT #4,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
JOSH BRUNDAGE (DEM),111,40.81%,97,14,,,,,
DAN N. JOHNSON (REP),161,59.19%,147,14,,,,,
Total Votes Cast,272,100.00%,244,28,,,,,
Contest Totals,287,,255,32,,,,,
STATE BOARD OF EDUCATION DISTRICT #1,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
JENNIE L. EARL,130,60.19%,119,11,,,,,
TERRYL WARNER,86,39.81%,78,8,,,,,
Total Votes Cast,216,100.00%,197,19,,,,,
Contest Totals,287,,255,32,,,,,
Summary Results Report,,,,,,OFFICIAL RESULTS,,,
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,CACHE COUNTY,,,
LOG11,,,,,,,,,
CACHE COUNTY EXECUTIVE/SURVEYOR,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
CRAIG W. BUTTARS (REP),199,100.00%,179,20,,,,,
Total Votes Cast,199,100.00%,179,20,,,,,
Contest Totals,287,,255,32,,,,,
CACHE COUNTY COUNCIL LOGAN 3,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
PAUL R. BORUP (REP),135,50.94%,121,14,,,,,
JENNIFER ROARK (DEM),130,49.06%,114,16,,,,,
Total Votes Cast,265,100.00%,235,30,,,,,
Contest Totals,287,,255,32,,,,,
CACHE COUNTY ATTORNEY,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
JAMES M. SWINK (REP),200,100.00%,177,23,,,,,
Total Votes Cast,200,100.00%,177,23,,,,,
Contest Totals,287,,255,32,,,,,
CACHE COUNTY CLERK,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
JILL N. ZOLLINGER (REP),212,100.00%,189,23,,,,,
Total Votes Cast,212,100.00%,189,23,,,,,
Contest Totals,287,,255,32,,,,,
Summary Results Report,,,,,,OFFICIAL RESULTS,,,
GENERAL ELECTION,,,,,,,,,
6-Nov-18,,,,,,CACHE COUNTY,,,
LOG11,,,,,,,,,
CACHE COUNTY SHERIFF,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
D. CHAD JENSEN (REP),203,100.00%,180,23,,,,,
Total Votes Cast,203,100.00%,180,23,,,,,
Contest Totals,287,,255,32,,,,,
LOGAN CITY BOARD OF EDUCATION DISTRICT #4,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
FRANK C. STEWART,187,100.00%,169,18,,,,,
Total Votes Cast,187,100.00%,169,18,,,,,
Contest Totals,287,,255,32,,,,,
CACHE WATER BOARD LOGAN 3,,,,,,,,,
Vote For 1,,,,,,,,,
,TOTAL,VOTE %,Mail,Provisional,,,,,
HERM OLSEN,152,68.78%,144,8,,,,,
JONATHAN KIRBY,69,31.22%,60,9,,,,,
Total Votes Cast,221,100.00%,204,17,,,,,
Contest Totals,287,,255,32,,,,,
CACHE WATER BOARD AT-LARGE,,,,,,,,,
